id,name,id
19362,,
5458,Original Film,333.0
5458,Newmarket Capital Group,506.0
5458,Columbia TriStar Television,10471.0
31161,,
65296,Procirep,311.0
65296,Canal+,5358.0
65296,Arte France Cinéma,6916.0
65296,3B Productions,7184.0
65296,Centre National de la Cinématographie (CNC),18367.0
65296,Pictanovo Nord-Pas-de-Calais,38038.0
65296,C.R.R.A.V,48368.0
32067,,
32306,,
66668,,
72490,Nikkatsu,955.0
72490,King Records,23399.0
72490,Tokyo Theatres K.K.,36339.0
10482,Universal Pictures,33.0
107942,,
28031,Team Todd,598.0
28031,HBO Films,7429.0
54491,TriStar Pictures,559.0
54491,NEST Family Entertainment,4107.0
54491,Crest Animation Productions,21234.0
110147,,
15653,Walt Disney Television Animation,3475.0
43423,MK2 Productions,9209.0
12480,Fidélité Productions,147.0
12480,Les Films Alain Sarde,635.0
12480,Euro Space,9145.0
12480,Studio Images 6,74541.0
13439,Vertigo Productions,2756.0
844,Paradis Films,255.0
844,Orly Films,354.0
844,Shanghai Film Group Corporation,19858.0
844,Jet Tone Films,26492.0
29512,Studio Canal,5870.0
29512,Barenholtz Production,39924.0
29512,Romero-Grunwald Productions,55518.0
97206,Creative Entertainment Group,23839.0
97206,Silver Bullet Pictures,24025.0
97206,Imperial Fish Company,27501.0
101338,,
23985,,
2463,,
16874,Third Costa,3224.0
16874,Australian Film Finance Corporation (AFFC),8724.0
16874,Film Victoria,11840.0
16874,G.O. Films,90114.0
274669,,
32166,Forensic Films,2813.0
32166,Canal+,5358.0
32166,TVA International,35459.0
32166,Glaski Productions,65760.0
204839,,
38987,In Extremis Images,25817.0
38987,The East Side Film Company,42050.0
9439,Filmax,3631.0
52666,Canal+Polska,250.0
52666,Agencja Produkcji Filmowej,266.0
52666,ITI Cinema,68040.0
71138,,
39872,Toei Company,9255.0
53048,,
22616,Jiveass Video,4119.0
20160,Solar Films inc.,6339.0
28943,,
16234,DC Comics,429.0
16234,Warner Bros. Animation,2785.0
82550,,
11599,Coproduction Office,6505.0
11599,Essential Filmproduktion GmbH,20691.0
33253,The Film Factory,3707.0
33253,Five Stars Production Company,7173.0
11075,Omega Project,1195.0
11075,Basara Pictures,17337.0
11075,Creators Company Connection,17338.0
16171,,
33355,,
49671,Channel Four Films,181.0
15917,V.I.P. Films,5248.0
10706,Neo Art & Logic,2811.0
10706,Dimension Films,7405.0
36246,,
17208,Creative Thinking International Ltd.,3269.0
26245,,
62529,,
467,Cowboy Films,245.0
467,Film Council,246.0
467,Granada Film Productions,247.0
467,Impact Pictures,248.0
467,Pathé Pictures International,1178.0
467,Canal+,5358.0
25988,Fine Line Features,8.0
73952,,
19738,TV Tokyo,3034.0
19738,Movic,3466.0
19738,King Record Co.,4673.0
19738,Shogakukan,9149.0
19738,J.C.Staff,11884.0
19738,Star Child Recording,21504.0
19738,Sega of America,22939.0
19738,Shôjo Kakumei Utena Production Co.,22940.0
16435,Les Films Alain Sarde,635.0
16435,Canal+,5358.0
16435,Omnibus,55949.0
26014,,
45418,,
15024,Wolper Organization,2428.0
15024,Turner Network Television (TNT),5730.0
15024,Constantin Film Produktion,5755.0
15024,Warner Bros.,6194.0
15024,Stillking Films,11345.0
11366,Omega Micott Inc.,5284.0
11366,Shogakukan,9149.0
11366,Space Shower TV,66411.0
89823,,
10751,Thura Film,2105.0
38294,,
18836,Pandora Filmproduktion,254.0
18836,Flach Films,324.0
18836,Pyramide Films,2652.0
18836,Portman Film,3488.0
18836,Pendragon Pictures,12527.0
10757,,
55256,Yleisradio (YLE),5975.0
55256,Lasihelmi Filmi,71825.0
23160,Arte,201.0
23160,13 Productions,28190.0
23160,Magyar Mozgókép Alapítvány,55535.0
23160,Fondazione Montecinemaverita,55536.0
23160,Goëss Film,55537.0
2899,Renn Productions,82.0
2899,Canal Plus,104.0
2899,La Petite Reine,1992.0
2899,TF1 Films Production,3823.0
2899,Chez Wam,8006.0
2899,Centre National de la Cinématographie (CNC),18367.0
2899,KC Medien,22182.0
2899,Katharina,22370.0
44756,,
18088,,
31010,,
20536,61* Productions Inc.,3795.0
3577,Sat.1,1478.0
3577,teamWorx Produktion für Kino und Fernsehen GmbH,1479.0
27259,Film Council,246.0
27259,StudioCanal,694.0
27259,Midfield Films,3080.0
27259,Canal+,5358.0
27259,Working Title Films,10163.0
27259,WT2 Productions,10462.0
19448,Home Box Office (HBO),3268.0
19448,Cane/Gabay Productions,3613.0
19448,Good Machine,10565.0
14923,Home Box Office (HBO),3268.0
14923,Dakota Pictures,3849.0
14923,Burg/Koules Productions,17106.0
14923,Dakota North Entertainment,21228.0
32248,Toho Company,882.0
47115,,
2440,Myung Film Company,2479.0
2440,CJ Entertainment,7036.0
10836,,
10955,Mr. Mudd Production,2130.0
10955,Cattleya,10102.0
10955,Baby Films,93156.0
12900,BBC Films,288.0
12900,HBO Films,7429.0
37998,,
10978,Memfis Film,321.0
10978,Film i Väst,17513.0
10978,Dramatiska Institutet,35399.0
10978,TV1000 AB,35401.0
81540,,
40096,Lereby Productions,11446.0
40096,Globo Filmes,13969.0
11847,,
52999,Les Films Alain Sarde,635.0
52999,Vega Film,8138.0
52999,Vértigo Films,69195.0
52999,Centre National de la Cinématographie (CNC) / France 3 Cinéma,73441.0
52999,Pauline's Angel,84800.0
41714,Nordic Film och TV Fund,11679.0
41714,Sunflower Productions,22253.0
41714,Norsk Filmfond,46201.0
41714,"Dinamo Story,",53427.0
41714,SF Norge Filmparken,53901.0
41714,Samy Boy Entertainment,53902.0
41714,Sud-Est Productions,53903.0
11056,Vía Digital,357.0
11056,Filmax Entertainment,7302.0
11056,Dimension Films,7405.0
11056,Castelao Producciones,7956.0
27967,,
919,Aniplex,2883.0
919,Production I.G.,12657.0
57558,,
13437,Epsilon Motion Pictures,1171.0
13437,Franchise Pictures,1403.0
13437,Dante Entertainment,2755.0
13437,Warner Bros.,6194.0
13437,Quinta Communications,6370.0
13437,Cinema Holdings,22006.0
13437,Lionweed,22007.0
55852,,
211,Luna Filmproduktion,402.0
10046,Ultra Films,828.0
10046,La Petite Reine,1992.0
10046,TF1 Films Production,3823.0
10046,TPS Star,6586.0
10046,A.J.O.Z. Films,11473.0
10046,120 Films,19233.0
10046,Crystalcreek Ltd.,19234.0
27245,Suncent CinemaWorks,23481.0
27245,Taki Corporation,23482.0
6382,B.J. Films,2080.0
36243,"Toho Pictures, Inc.",74807.0
45538,,
48843,,
22242,,
50467,Feelgood Films,90899.0
16077,Universal Pictures,33.0
16077,StudioCanal,694.0
16077,Working Title Films,10163.0
16077,WT2 Productions,10462.0
16077,imX Communications,22150.0
58255,,
2191,,
11553,Paradis Films,255.0
29832,,
10726,Lions Gate Films,35.0
57100,Columbia Pictures Film Production Asia,2798.0
44793,Canadian Broadcasting Corporation (CBC),12113.0
44793,Qu4tre par Quatre,20169.0
44793,Canadian Television Fund,20170.0
35110,CP Medien AG,5521.0
9298,Universal Pictures,33.0
9298,WT2 Productions,10462.0
89591,Spice Factory,1071.0
89591,Beyond Films,2081.0
89591,Great British Films,3869.0
89591,Enterprise Films,4474.0
13899,Daiei Motion Picture Company,3214.0
13899,Toei Video Company,9221.0
13899,Excellent Film,9222.0
437,Lions Gate Films,35.0
437,Ghost House Pictures,768.0
38901,,
37712,DENTSU Music And Entertainment,2752.0
37712,TV Tokyo,3034.0
37712,Shôchiku Eiga,5070.0
37712,Eisei Gekijo,9177.0
37712,Ogura Jimusyo Co.,12149.0
37712,Victor Company of Japan (JVC),21480.0
37266,Delux Productions,1472.0
37266,C.R.G. International,8291.0
37266,Zephyr Films,16923.0
14809,,
27324,Kadokawa Pictures,2073.0
27324,Nippon Television Network Corporation (NTV),6755.0
27324,Hakuhodo Inc.,13411.0
27324,Imagica,13412.0
33625,,
35583,,
35848,,
4592,Hollywood Partners,30257.0
4592,Carol Baum Productions,35445.0
4592,Bregman-IAC Productions,51762.0
4592,Living Pictures,51763.0
4592,The Pitt Group,51764.0
4592,Carolina Torn Asunder Inc.,51765.0
71099,Millbrook Farm Productions,19777.0
71099,Dufferin Gate Productions,40969.0
9025,Allegro Films,4899.0
2111,Les Films de la Suane,943.0
2111,Le Film,944.0
14752,Excel Entertainment,2934.0
11178,,
10943,Granada Film Productions,247.0
10943,Isle of Man Film,2268.0
10943,Isle of Man Film Commission,8719.0
10943,Samuelson Productions,22514.0
125842,,
100973,Sweetwater AB,47356.0
21707,,
10981,,
10918,Spice Factory,1071.0
10918,Great British Films,3869.0
10918,Snowfall Films,23632.0
30839,Altamira Pictures Inc.,5099.0
4612,GFT Entertainment,1069.0
4612,Studio Eight Productions,4794.0
4612,Canadian Film or Video Production Tax Credit (CPTC),8582.0
4612,Visionview Production,29018.0
4612,Ontario Film and Television Tax Credit (OFTTC),54606.0
36222,Daiei Motion Picture Company,3214.0
36222,Toei Video Company,9221.0
36222,Excellent Film,9222.0
33068,Mixed Greens Media,5245.0
13984,Téléfilm Canada,806.0
13984,Canadian Film or Video Production Tax Credit (CPTC),8582.0
13984,Busted Tranny,38015.0
16184,Katakuri-ke no Kôfuku Seisaku Iinkai,3158.0
53244,CB Films,243.0
53244,Arte France Cinéma,6916.0
53244,France Télévision Images 2,7643.0
53244,Flach Film,8277.0
14868,MacGowan Films,3009.0
14868,Rapacious Productions,3010.0
36353,TLA Releasing,328.0
97754,,
11427,Sagittaire Films,3549.0
11427,Captain Movies,23478.0
18072,A Bad Way Ltd,3444.0
18072,Kudos Productions Ltd.,3445.0
18072,Little Wing Films,3446.0
4689,CJ Entertainment,7036.0
4689,Studio Box,11340.0
16209,Odessa Filmworks,3161.0
45379,,
18248,Columbia Pictures,5.0
18248,Franchise Pictures,1403.0
8441,Conspiração Filmes,2429.0
8441,Estúdios Mega,2430.0
8441,MegaColor,2431.0
8441,Quanta Centro de Produções Cinematográficas,2432.0
12720,Omega Project,1195.0
21041,Sonet Film,1929.0
21041,Blind Spot Pictures Oy,7330.0
21041,Film Väst,74636.0
5552,Sofica Valor 6,844.0
5552,RF2K Productions,1169.0
5552,TF1 Films Production,3823.0
5552,Medusa Film,6246.0
5552,TPS Star,6586.0
5552,CiBy 2000,7832.0
5552,Cofimage 13,21631.0
5552,Natexis Banques Populaires Images 2,22366.0
5552,Force Majeure Productions,23872.0
8325,StudioCanal,694.0
8325,Wild Bunch,856.0
8325,Langley Productions,2435.0
8325,Canal+,5358.0
8325,Marshak / Zachary,45826.0
10077,Epsilon Motion Pictures,1171.0
10077,Franchise Pictures,1403.0
10077,Baldwin Entertainment Group,2234.0
10077,Dante Entertainment,2755.0
10077,Crusader Entertainment,2978.0
10077,ETIC Films,2979.0
10077,Forge,2980.0
10077,QI Quality International GmbH Co. KG,2981.0
10077,Signature Pictures,2982.0
10077,ApolloMedia Distribution,16850.0
10077,Coco,87847.0
10077,Film 111,87848.0
10077,Jericho Productions Ltd.,87849.0
10077,MFF (Sound of Thunder),87850.0
10077,Matrix Film Finance,87851.0
10077,Scenario Lane Productions,87852.0
11430,Walt Disney Pictures,2.0
11430,Walt Disney Animation Australia,3476.0
11430,DisneyToon Studios,5391.0
31076,,
28730,,
40432,Boca Boca Producciones S.L,30422.0
26955,UniKorea Pictures,6596.0
26955,Dream Venture Capital,11833.0
26955,East Film Company,94847.0
23986,,
4326,Boje Buck Produktion,230.0
16132,IdtV Film & Video Productions,3142.0
36730,Panorama Films,5561.0
36730,HBO Films,7429.0
55496,Kinotar,18405.0
30806,,
20164,Solar Films inc.,6339.0
38970,Fandango,2441.0
38970,Medusa Film,6246.0
38970,Tele+,15139.0
38970,Vice Versa Film,34529.0
32526,Bachrach/Gottlieb Productions,14648.0
26491,BBC,5996.0
26491,BBC Two,31183.0
15271,,
45572,Kihwik Cine,32540.0
22076,Sandstorm Films,2876.0
22076,Millennium Films,10254.0
22076,Nu Image / Millennium Films,25473.0
16973,ContentFilm,1420.0
16973,Base 12 Productions,3242.0
16973,Catapult Films,38193.0
55931,Village Roadshow Pictures,79.0
12703,Wild Bunch,856.0
12703,Kinétique Inc.,21741.0
12703,Vincent Gallo Productions,23756.0
32250,Toei Video Company,9221.0
44203,Toei Video Company,9221.0
46814,,
9282,Firm Films,1838.0
9282,Media 8 Entertainment,2226.0
9282,MDP Worldwide,10828.0
5844,Suplex,20303.0
5844,napalm FiLMS,20304.0
61485,Beijing Film Studio,708.0
10891,Stampede Entertainment,3853.0
25334,,
12540,Universal Pictures,33.0
60672,Europa Corp,1075.0
60672,TF1 Films Production,3823.0
60672,Filmauro,4753.0
60672,Canal+,5358.0
60672,Studio Légende,22223.0
60672,Epica Ltd.,22224.0
24241,Green Moon Productions,4434.0
24241,HBO Films,7429.0
11556,Altavista Films,5084.0
49007,,
11197,Moviola Film och Television AB,6782.0
11197,Nordisk Film/TV,6783.0
11197,Skinworxxx,6784.0
14245,Sandstorm Films,2876.0
27079,AMV Production,58565.0
3177,Fukasaku-gumi,1352.0
19277,,
11774,Paramount Pictures,4.0
11774,Scott Rudin Productions,258.0
11774,Nickelodeon Movies,2348.0
11774,DreamWorks Pictures,7293.0
11774,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,11930.0
11774,Parkes+MacDonald Image Nation,49325.0
10855,Media Asia Films,5552.0
16765,,
4972,M&M Productions,1789.0
54764,,
120360,,
20162,Solar Films inc.,6339.0
2841,Gerber Pictures,975.0
2841,2003 Productions,1232.0
2841,TF1 Films Production,3823.0
2841,Canal+,5358.0
2841,Warner Bros.,6194.0
2841,Région Ile-de-France,11246.0
2841,Tapioca Films,12000.0
2841,Centre National de la Cinématographie (CNC),18367.0
2841,Région Bretagne,20346.0
2841,Région Poitou-Charentes,76911.0
11606,Cinemasia,7064.0
11606,Bohemian Films,7558.0
189332,,
363,Corazón International,200.0
363,Arte,201.0
363,Panfilm,203.0
363,Wüste Filmproduktion,204.0
363,Norddeutscher Rundfunk (NDR),7201.0
363,Bavaria Film International,11731.0
12140,Bandai Visual Company,528.0
12140,Production I.G.,12657.0
4254,Dharma Productions Dillywood,66326.0
15370,Studio Ghibli,10342.0
15370,Hakuhodo DY Media Partners,11846.0
15370,Mitsubishi,11847.0
16635,Chartoff Productions,3200.0
16635,Merlin Films,3201.0
23520,Millennium Films,10254.0
1418,Alta Producción,10011.0
1418,Producciones La Iguana S.L.,87870.0
15990,,
11492,Tag Spledour and Films,94953.0
11492,Bronze Age Films,94954.0
12496,Shochiku Company,4641.0
17457,Emperor Multimedia Group (EMG),3320.0
17457,Million Channel Ltd.,3321.0
22618,TLA Releasing,328.0
22618,Media Principia,4123.0
29987,Clap Filmes,3289.0
29987,R&C Produzioni,19385.0
29987,AFS Film,25080.0
10361,Copperheart Entertainment,5106.0
36763,Warner Bros. Television,1957.0
41070,Spleis AS,5873.0
14527,Alliance Atlantis Communications,803.0
14527,Téléfilm Canada,806.0
14527,The Harold Greenberg Fund,807.0
14527,Canadian Film or Video Production Tax Credit (CPTC),8582.0
14527,Movie Central Network,11551.0
14527,Ego Film Arts,12800.0
14527,MuchMusic,19090.0
14527,Government of Ontario: Ontario Film and Television Tax Credit Program,19091.0
12542,GFT Entertainment,1069.0
12542,Century Time (H.K.) Ltd.,10352.0
12542,GFT Beast Films Inc.,10353.0
32276,,
100594,,
14455,Shochiku Company,4641.0
25757,Creative Light Entertainment,4419.0
24092,Times In,57276.0
24092,DUEL Film Partners,57277.0
24092,Micott,57278.0
20357,BBC Films,288.0
20357,Isle of Man Film,2268.0
20357,Little Bird Productions,13323.0
20357,Grosvenor Park Productions,17449.0
21200,Les Films Alain Sarde,635.0
21200,Zoulou Films,4722.0
21200,Assise Productions,4723.0
21200,France 3 Cinema,16804.0
40876,Down to the Bone Productions,21034.0
40876,Susie Q Productions,21035.0
95536,France 2 Cinéma,83.0
95536,Gemini Films,6584.0
95536,Madragoa Filmes,11143.0
95536,Mikado Film,11912.0
11838,Oz Company,4563.0
670,Egg Films,398.0
670,Show East,399.0
25500,Gimages,148.0
25500,France3 Cinéma,7090.0
25500,Alicéléo,8799.0
85873,All American Pictures,4848.0
12583,Lions Gate Films,35.0
12583,49 Film,18972.0
21513,Mainichi Shinbunsha,5069.0
21513,Shôchiku Eiga,5070.0
21513,Culture Publishers (CP),5071.0
21513,Twins Japan,5072.0
21513,WoWow,5073.0
12608,Sveriges Television (SVT),3221.0
12608,S/S Fladen Film,10175.0
12608,Buena Vista International (Sweden) AB,12925.0
12608,Hustruskolan AB,12926.0
12608,Canal+ Television AB,12927.0
14190,,
49681,,
9694,Kadokawa Eiga K.K.,6768.0
12802,Wolfe Releasing,5537.0
22537,Shogakukan Production,5261.0
9667,Section Eight,129.0
9667,Mandalay Pictures,551.0
9667,VIP 3 Medienfonds,827.0
9667,2929 Productions,846.0
9667,Rising Star,1208.0
9667,VIP 2 Medienfonds,3801.0
9667,Warner Independent Pictures (WIP),11509.0
13373,Mission Pictures,2746.0
37209,Rhombus Media,164.0
37209,Buffalo Gal Pictures,11517.0
37209,Ego Film Arts,12800.0
10304,Startroop Pictures Inc.,3483.0
10304,Tippett Studio,18616.0
40823,Globo Filmes,13969.0
40823,Casa de Cinema de Porto Alegre,17415.0
9666,Nikkatsu,955.0
9666,Kadokawa Shoten Publishing Co. Ltd.,1194.0
9666,Oz Company,4563.0
9666,Xanadeux Company,5815.0
9666,Pioneer L.D.C,7776.0
9666,Tokyo Theaters Company,12497.0
9666,Aozora Investments,14644.0
13371,Devotion Films,2745.0
11049,Daft Life Ltd. Co.,3117.0
11049,Toei Animation,5542.0
9316,Baa-Ram-Ewe,4206.0
9316,Sahamongkolfilm Co.,4207.0
11647,Media Asia Films,5552.0
1913,Canal Plus,104.0
1913,Sogecine,692.0
1913,Himenóptero,784.0
1913,Eurimages,850.0
1913,Televisión Española (TVE),6639.0
1913,Union Générale Cinématographique (UGC),7248.0
1913,Televisión de Galicia (TVG) S.A.,10050.0
1913,Ministerio de Cultura,11408.0
1913,Sogepaq,11955.0
1913,Eyescreen S.r.l.,12012.0
1913,Filmanova,28812.0
45693,Lions Gate Entertainments,7035.0
45693,Province of British Columbia Production Services Tax Credit,12200.0
45693,British Columbia Film Commission,36024.0
2539,Gracie Films,18.0
2539,Columbia Pictures Corporation,441.0
15177,Happy Endings A/S,3049.0
14770,,
5528,France 2 Cinéma,83.0
5528,Galatée Films,793.0
5528,Pathé Renn Productions,866.0
5528,Novo Arturo Films,1168.0
5528,Vega Film,8138.0
10105,Excel Entertainment,2934.0
38398,Filmlance International AB,2669.0
38398,Svenska Filminstitutet (SFI),7446.0
38398,Maipo Film AS,29572.0
1114,Hochschule für Fernsehen und Film (HFF),665.0
179,Universal Pictures,33.0
179,StudioCanal,694.0
179,Mirage Enterprises,932.0
179,Working Title Films,10163.0
179,Misher Films,11581.0
179,Motion Picture JOTA Produktions,20194.0
83,Plunge Pictures LLC,22376.0
12653,Filmax,3631.0
12653,Future Films,10843.0
32233,One Hundred Years of Film Company,5633.0
55177,,
14310,Media Asia Films,5552.0
24860,MMG Film & TV Production,2075.0
24860,PVPictures,55367.0
24860,TROS Bridge Rights,93955.0
26766,Stick Figure Productions,4100.0
26766,Independent Film Channel (IFC),8857.0
24747,Dean River Productions,3915.0
24747,Bobby Jones Films LLC,11144.0
24747,LIFE(n),11145.0
24747,McDongall Films,11146.0
4836,Sony Pictures Classics,58.0
4836,Marv Films,5374.0
18711,,
11190,Ren Film,19802.0
37918,,
11866,Twentieth Century Fox Film Corporation,306.0
11866,Davis Entertainment,1302.0
11866,Aldrich Group,49478.0
11866,Optional Pictures,54004.0
12281,Whitewater Films,3095.0
10320,DreamWorks,7.0
10320,BenderSpink,6363.0
10320,Parkes+MacDonald Image Nation,49325.0
16427,,
30973,Gospel of John Ltd.,10167.0
30973,Toronto Film Studios,10168.0
30973,Visual Bible International,10169.0
12086,Ibermedia,302.0
12086,Televisión Española (TVE),6639.0
12086,Tornasol Films,7680.0
12086,Canal+ España,9335.0
12086,Wood Producciones S.A.,21545.0
11420,Big Picture Media Corporation,3548.0
57337,,
81792,,
3396,,
1404,Scottish Screen,698.0
1404,Matador Pictures,707.0
1404,Tornasol Films,7680.0
1404,Sixteen Films,12695.0
1404,Cinéart,19930.0
1404,Bianca Film,27559.0
1404,Glasgow Film Office,95346.0
62276,CTB Film Company,318.0
62276,Pygmalion Production,25924.0
464,GF Studios AB,242.0
464,Lefwander Kapitalförvaltning AB,2495.0
464,Sonet Film AB,7937.0
40974,,
59196,,
20912,40 Acres & A Mule Filmworks,4319.0
5889,Amuse Pictures,4475.0
